0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284
13.1833,17.8333,10.4167,28.4667,21.6167,9.9333,25.5833,31.2667,16.8667,18.3,0.0,18.5333,17.2833,20.4167,30.4333,8.0,24.1667,14.2833,29.9167,21.55,13.1667,13.5,15.8333,13.1667,15.65,15.1667,5.3833,17.2167,32.1333,9.9667,44.1,9.6833,15.7333,18.0667,32.0333,24.2167,42.55,28.6833,47.0,18.95,19.1667,47.1667,20.1,22.2667,2.1833,47.6667,50.3333,23.9167,13.0667,10.7,43.4833,25.1167,40.1667,23.7833,19.5833,16.9833,10.7667,15.7833,42.3,17.8333,11.6833,29.4667,5.2667,45.65,43.1833,44.3,16.1167,43.5167,31.2333,26.5167,7.0167,24.05,32.1833,19.7833,23.85,17.1333,12.7833,14.1333,17.1167,7.9667,30.2,7.6833,29.7833,37.0167,29.4833,22.0167,23.1,24.7,14.6667,39.35,9.5333,17.9167,15.0167,4.7833,3.3833,19.6833,25.7,20.4833,26.9,18.2833,20.4333,26.5667,44.5167,46.1833,27.2333,9.1333,20.9167,38.8167,46.9333,36.2667,7.9167,6.5667,30.6167,24.1667,26.0333,24.3167,43.25,35.9833,44.1667,40.4167,45.3167,43.4667,24.85,16.8333,38.9167,20.2333,14.8167,14.7333,44.8,32.5333,28.4,8.8833,43.2,25.3,24.4167,10.85,48.1833,16.9167,23.4333,39.6833,12.0833,17.8667,43.2,52.0,20.8167,22.7167,7.15,45.7333,28.8167,43.65,43.2167,22.6167,43.0667,42.7,47.6,44.8833,37.8333,51.3,56.3833,53.1167,32.5667,47.7,45.85,45.8667,30.95,17.85,52.2333,43.7,41.45,20.3667,53.0833,29.6833,24.85,64.9667,26.8833,18.8667,31.1333,25.45,43.3167,20.25,34.1667,33.85,40.4,28.3333,63.5167,29.2833,21.55,39.5167,45.5167,45.8667,35.7,26.5667,29.4,31.1333,25.65,44.7,51.6667,26.7333,11.4333,35.1833,49.3167,34.5667,55.3167,50.2,30.4833,44.3833,52.6833,23.5,57.65,55.4667,28.3333,37.1,40.3833,51.0833,50.8833,58.0167,26.2833,45.4667,45.75,37.7667,29.0833,27.55,45.6833,28.2333,46.9167,28.0667,48.0333,26.85,50.75,44.2,33.2167,45.6,50.0333,19.7667,51.5833,55.7833,25.95,27.3333,27.2667,16.0667,54.8,40.45,26.55,31.2167,62.0,53.9833,27.5833,30.6333,43.0,27.8,47.0667,45.5167,40.85,34.6333,17.2667,25.6667,53.0333,30.1,47.65,33.4333,27.6833,41.5,32.2,34.1667,30.5,31.8667,42.55,23.1,21.3833,56.05,45.2333,31.5,41.6333,38.45,30.6333,36.3333,15.8,18.1667,22.6,40.8833,29.45,45.0667,61.0333,30.0833,44.3667
31.1667,22.6333,33.6333,23.2333,29.6333,32.2833,23.6833,16.45,38.7,9.65,20.8167,0.0,28.2333,16.4,26.9167,23.7167,14.15,10.9167,20.3167,24.8,17.8833,12.5,21.3667,25.9,15.85,32.3833,22.6667,26.3167,20.6667,17.2167,29.8,26.9667,36.7667,39.6167,20.5833,22.1667,31.4833,24.5833,32.0667,14.9333,33.05,32.2333,12.3333,17.9167,22.7833,33.15,35.4,34.7167,36.8,13.1167,32.4167,15.2833,29.0333,21.7333,33.2833,27.9333,14.5833,27.5,31.2333,22.6333,29.0,17.1833,21.6333,31.35,28.8833,30.0,33.3333,29.0,27.7167,16.8667,20.7667,14.2167,28.3167,10.4167,19.5,5.7667,33.8333,31.6167,38.95,24.5167,21.7333,23.15,25.9333,28.6333,27.6,21.9833,19.7833,31.9833,33.4333,27.7,26.7167,39.7667,36.0667,22.5833,21.8833,30.6,15.8667,29.4833,22.8,23.0667,35.9333,18.6333,30.2167,35.1167,26.5333,25.7,16.4167,24.2667,35.0667,32.3833,23.4,24.3667,18.8667,31.1333,24.4667,8.45,32.1833,32.65,33.55,28.7667,30.8,29.1667,25.3333,33.6333,24.3667,23.35,29.2333,31.95,33.7333,21.15,28.8333,16.4,32.1333,15.2667,22.4167,18.0333,33.25,27.8667,21.85,28.55,29.4,17.4667,28.6833,36.9667,30.05,20.6667,23.2167,60.1167,41.9833,58.1167,65.4,44.2667,55.15,54.6167,70.4167,67.0833,34.5167,48.8333,53.95,76.2667,36.9,45.0,68.0167,71.3167,46.4167,33.0,67.1333,65.8833,55.5,43.0333,50.6,42.8667,42.6,62.6667,44.7,34.0833,52.75,40.85,40.2167,39.9667,56.9167,46.0667,62.4167,43.8,61.0167,42.45,42.5833,35.6333,67.7167,43.1667,57.5333,51.0667,53.4,48.5167,40.6333,61.95,49.2,44.5833,32.6833,57.0667,72.1333,58.8,78.6167,47.7333,54.4667,66.5833,75.7833,35.1167,55.2167,78.8167,46.15,54.05,37.0667,48.6167,48.4167,81.5,43.0,67.65,35.35,59.6167,53.4,45.5167,67.8667,43.6167,69.7,43.45,62.15,42.25,73.8833,66.4,54.9333,67.7833,47.5667,37.5167,49.1167,53.35,51.9833,42.7167,45.0667,40.05,78.1333,37.1333,44.3667,55.2,59.5,51.5167,44.9,53.8167,55.1333,51.5333,69.85,67.7167,38.3333,56.35,28.85,42.9833,50.55,51.6667,60.6167,30.1333,42.3167,48.6,44.5333,58.8333,45.9667,39.9,40.0167,38.5,39.1333,79.4,42.55,53.2167,55.6833,63.0833,46.1,58.1833,31.0833,35.75,38.0,37.0,44.9167,67.25,58.5333,47.9833,60.6833
30.3833,26.5667,24.0667,21.1167,7.35,23.7333,12.8,36.65,28.5667,19.3167,19.1167,23.6333,0.0,17.0,35.8167,15.6667,23.9667,21.35,35.3,8.3667,11.1333,17.95,7.6333,7.7167,22.4333,11.9667,15.1333,30.2667,37.5,16.45,42.65,16.15,27.4,29.65,37.4,10.6667,47.9333,34.0333,44.7,14.7,7.9333,46.15,25.45,27.6167,18.6667,53.0667,48.0333,36.35,24.5,17.75,48.8667,20.8667,45.5333,11.15,7.95,2.0833,17.3167,31.45,47.6833,26.5667,17.3333,32.55,21.05,44.0833,34.65,43.8667,12.0667,48.9167,36.6,20.5167,19.25,19.0667,37.55,21.35,29.1833,22.4667,24.4667,25.5667,28.8333,22.6667,22.85,13.2833,35.1667,42.4,16.7,8.4,29.5667,33.1333,26.1,44.7167,14.45,29.6333,26.7,22.1667,17.4667,5.4167,21.2,6.2167,32.2333,27.0,12.0333,19.2167,45.8167,51.5833,35.7,22.7833,26.25,38.6667,52.2667,41.6333,14.1833,15.0833,36.0,32.5833,14.9667,29.6667,48.65,41.35,49.5667,45.7833,50.7167,42.2,10.1,28.3,44.2833,28.9667,8.1,11.0,50.2,37.9,38.0667,16.9167,48.6,26.8833,13.8,14.6167,45.8833,3.8833,16.0833,45.05,14.6833,12.9167,48.6,50.5,6.55,12.6833,24.2167,57.0667,44.4167,66.05,54.5333,33.9167,63.0167,62.5,58.9667,56.2,43.2,56.6667,61.75,64.4833,41.0,53.0333,57.1667,57.1833,42.2333,29.15,74.8833,55.0167,52.7667,31.7167,58.4333,45.3,36.15,70.4,38.1833,30.1667,42.4333,36.75,48.7,31.5833,45.5,53.9333,51.7167,39.6167,68.95,44.8833,32.9,44.9,56.8333,51.2,47.0167,37.85,40.7,42.4333,41.0333,69.6833,57.0333,38.0333,22.8667,46.5,60.6833,45.9,66.6667,55.5833,41.7833,55.7,64.05,36.4667,63.1,66.8333,39.6333,48.4333,45.75,56.45,56.25,69.3667,37.5833,56.7833,51.0833,49.1,40.3833,38.85,57.0,39.5333,58.2833,39.3667,69.8833,38.15,62.1167,55.5333,44.5333,56.9167,55.4,31.0667,56.95,61.15,37.2333,38.6333,38.5667,27.3833,66.15,45.8167,37.85,42.5167,67.4167,59.35,38.8833,41.9333,63.0167,39.1,58.4333,56.8333,46.2167,45.95,32.8,36.9667,58.4,41.4,68.5333,38.8,38.9833,56.4333,46.9667,45.4833,41.7833,43.2667,47.9333,34.4,32.6833,67.4,50.5833,42.8,52.95,49.7667,41.9,47.6667,27.1167,29.5167,33.9167,46.25,40.7333,56.3833,66.4667,41.3833,55.6833
30.45,26.6333,27.9667,13.5833,19.4833,27.0,13.5,29.1,36.9833,9.4833,18.7667,14.3667,18.1667,0.0,29.9333,16.7,11.0,16.0167,29.4333,14.6,11.2167,11.6833,11.1167,17.0833,21.0167,24.4167,17.9,30.3333,31.6333,15.45,29.65,22.1667,35.85,37.9333,31.5167,11.9833,35.2833,28.1833,31.7,5.8,22.9167,33.1833,19.5833,21.75,18.0167,36.5,35.05,37.3,31.0833,16.4167,36.2,7.9,32.8667,11.55,23.15,17.7667,16.1333,31.5167,35.0167,26.6333,24.1667,20.3833,21.0833,31.0833,21.6667,30.8667,27.3333,32.3167,30.7333,8.4167,19.3333,5.6,31.6667,14.2,23.3167,16.45,32.9167,32.15,37.2333,25.5167,13.1333,14.2833,29.3,31.8167,17.4333,11.8167,23.7,34.7167,32.6833,38.85,20.1667,38.05,35.1333,22.15,17.1,20.5667,8.1667,19.3333,26.4,27.0667,25.7167,10.0667,32.8167,38.9167,29.5667,26.6833,20.4,25.6667,38.8833,35.7667,15.1833,19.5833,30.1167,33.8667,10.2,21.1833,35.9833,35.4833,36.8833,33.8,34.1333,29.2,15.1167,37.65,27.0167,27.05,21.6,26.2667,37.5333,32.0333,32.1833,16.9833,35.9333,14.6833,9.05,13.45,32.8833,17.6833,7.95,30.3,24.55,7.5167,32.0,37.4833,19.95,10.5,24.1667,62.2667,44.1333,60.2667,67.2333,46.4167,57.2333,56.7167,72.1333,68.9167,37.3167,50.8667,55.95,77.6833,39.75,40.8167,69.85,65.8667,50.1333,36.7833,69.15,67.7167,57.6,45.1833,52.65,40.9,46.1333,64.6667,48.4167,37.8,48.3,44.3833,42.95,38.1833,58.95,41.7,64.3,47.5167,63.1833,44.6,44.7333,39.0167,69.55,45.4333,59.5667,48.0,55.4667,44.0167,42.8833,63.95,51.2333,46.7333,31.9167,59.1,73.85,53.9333,79.8333,49.7833,56.6333,68.4167,77.2,37.7167,57.3167,80.0333,49.8667,56.0333,39.8833,50.65,50.4667,82.6,45.15,69.5,37.9333,61.65,55.4667,47.6667,69.7,47.15,71.2833,46.9833,64.15,45.7833,75.2833,68.2333,57.0833,69.6333,41.05,41.05,51.1667,55.35,47.2167,46.25,48.7833,42.3,79.3667,39.9333,48.0833,57.3667,61.6333,53.55,47.05,55.8833,57.2333,53.2833,71.5833,69.55,40.35,58.5,32.8833,45.1333,52.6,53.4167,62.7667,32.95,44.4667,50.65,46.6833,55.7333,49.6833,42.1,42.1833,42.0333,42.6667,80.6333,38.4167,55.2833,57.7667,57.9667,49.8167,60.2167,35.1167,39.45,41.5333,40.3833,48.6333,69.1,60.6833,51.6,55.6
27.0667,23.4,33.2833,41.2167,43.95,32.1167,38.0,18.8667,35.9,25.2833,34.2,23.8167,42.55,31.1833,0.0,37.85,33.95,26.4667,11.75,39.1,32.1833,28.1333,35.6333,39.95,31.55,37.9667,33.2833,24.5,17.4833,32.8333,32.0833,37.55,34.75,37.1,17.0833,36.4333,26.1667,12.15,34.1667,29.6667,42.0167,31.8667,13.9667,12.1833,36.85,29.6333,37.6667,21.1167,28.8,28.75,22.3,35.0333,23.7833,36.0,42.4167,42.25,30.2167,28.6167,25.9,23.4,39.5333,27.5333,31.4667,33.5333,26.7333,30.5667,40.3333,25.3833,4.9833,36.5333,30.2333,33.9667,4.6,30.5167,9.9333,23.85,31.15,25.3333,34.1167,33.1167,41.4667,37.2333,14.15,12.8667,41.9167,36.25,20.0167,11.2,27.1333,18.6333,37.2333,36.95,34.0333,32.2667,32.5,45.15,35.6167,43.8,9.55,21.5,43.2333,38.4,30.2833,27.7333,11.85,31.7667,14.5167,23.1,22.2167,9.2833,37.4833,34.9667,21.1833,14.65,38.7667,26.3833,26.8667,9.2333,27.7833,19.7333,27.1833,30.4667,39.6333,27.3333,26.1833,21.7,43.2333,39.7833,23.2167,15.7333,8.7667,32.1,26.8167,28.1,36.6833,32.3333,35.3667,42.1833,36.1167,19.1667,38.1167,31.95,25.0667,33.3,44.6,34.9333,29.5,36.6,23.6167,35.5167,46.1333,25.8,32.8833,32.3333,50.4833,47.8,13.6667,25.8333,31.6667,56.2,17.1667,21.8333,48.6667,46.95,40.05,26.9667,44.3333,46.6167,32.2833,28.6167,28.35,21.9167,32.5167,39.8667,33.6667,27.9833,29.3333,34.5667,15.9667,33.6833,37.95,22.6667,43.3167,37.4333,38.4167,24.0667,23.3167,12.1833,48.4333,21.15,38.55,36.2,34.35,25.1667,21.5667,39.15,26.95,26.1167,32.5,37.8833,52.3667,35.0833,58.3167,25.5,35.4167,47.3,55.6833,21.55,32.95,58.6,37.0333,31.75,16.2333,26.3667,26.1667,61.0167,24.5333,48.3833,21.0333,40.6333,34.35,27.05,48.6,37.3667,49.7333,37.2,39.35,35.9833,53.8333,47.1333,35.9333,48.5167,25.3167,30.5833,26.8667,31.0667,33.0833,36.4667,33.5,25.7333,57.8667,16.2833,35.2,36.2167,36.9,29.2667,26.4333,34.8167,32.8667,32.6333,49.9667,48.4333,16.6833,37.4,22.5667,24.5167,28.3167,32.8167,38.0167,9.2833,24.2167,25.6167,25.15,39.7667,39.6,19.3667,18.5,32.2167,32.2,59.05,19.3833,34.2167,32.45,39.1167,39.7333,39.1833,24.8,30.5833,31.7167,13.55,38.55,47.9833,35.9333,38.8667,36.9333
23.6833,19.8667,18.1833,25.1333,18.4,17.8667,22.4,32.6167,22.6667,19.5167,9.0333,19.7667,14.05,18.25,31.7,0.0,25.4833,15.5,31.2,18.2,11.65,14.7167,12.4833,9.55,15.3833,14.4833,4.75,23.5667,33.45,11.2,45.4333,9.0167,21.55,23.8167,33.35,20.8667,43.8833,29.9,48.3333,15.95,15.2833,48.5,21.3333,23.5,8.6833,49.0167,51.6833,29.6,18.6167,11.9167,44.8167,22.1167,41.5,20.4333,15.7,13.65,11.9833,24.75,43.6333,19.8667,11.0,30.7,13.1667,46.9833,44.5333,45.6333,15.4833,44.8667,32.5667,24.5333,12.5667,20.3167,33.5,21.1,25.0833,18.35,18.5833,19.6833,22.9333,16.8,26.8667,3.7333,31.0667,38.3667,26.3,18.6667,24.8667,26.4667,20.2333,40.6833,8.7167,23.7333,20.8333,14.2333,7.9,16.45,25.2167,17.25,28.1333,20.3,19.7833,23.2333,45.85,47.5167,29.0,16.9167,22.15,40.15,48.2667,37.6,4.5167,6.4167,31.8833,25.9333,22.6833,25.5333,44.6,37.3167,45.5,41.7667,46.65,44.8,21.6167,22.4,40.2667,22.2667,10.7833,14.1,46.1333,33.85,30.1333,10.1833,44.55,26.6167,21.0833,12.15,49.5167,13.5667,20.1,41.0167,11.4,15.1,44.5333,53.3333,17.5667,19.3833,16.35,51.4,37.8167,49.3167,48.8833,28.1167,58.9167,58.4,53.2667,50.55,39.1667,52.6333,57.7333,58.7833,34.4,49.0333,51.5167,51.5167,36.5667,23.35,70.85,49.35,47.1167,25.8833,54.4167,38.7,30.35,66.35,32.5,24.3833,36.7333,31.0167,44.65,25.75,39.7833,39.45,46.0,33.95,64.9,38.2833,27.0667,40.8667,51.1833,47.2,41.3,32.1667,35.0167,36.7333,34.4333,50.3667,53.0,32.35,17.0,40.7833,54.9833,40.1833,60.9667,51.55,36.0833,50.05,58.35,29.7833,59.0,61.1333,33.9333,42.7,41.7333,52.4167,52.2333,63.8167,31.8833,51.1333,47.1,43.3833,34.6833,33.15,51.35,33.8333,52.5833,33.6667,65.8333,32.4667,56.4167,49.8667,38.8167,51.2667,51.3833,25.2667,52.9333,57.1167,31.55,32.9333,32.8667,21.5833,60.45,41.7833,32.1667,36.8167,63.3333,55.3333,33.1833,36.2333,58.9167,33.4167,52.7333,51.1833,42.1833,40.2333,22.7833,31.2167,54.3667,35.7,64.45,34.7667,33.3,52.4167,40.3833,39.7667,36.1167,36.6667,43.8833,28.6167,26.8833,61.85,46.5833,37.1,47.3,44.05,36.2333,41.9333,21.3167,23.6833,28.1167,42.2333,35.0667,50.7333,62.3667,35.6833,50.0333
33.5667,29.75,34.0833,15.3,27.45,34.7,21.5167,19.4,40.1667,12.5833,21.8833,12.9,25.6667,10.4333,32.25,22.0833,0.0,18.2333,27.5333,22.6,16.4667,14.85,18.8167,24.3,23.1833,30.7667,21.0333,33.4333,25.05,18.6167,26.95,25.35,39.0,41.1333,25.4167,19.9833,32.6333,30.4833,28.9833,14.0167,30.5167,30.4333,22.5167,23.95,21.15,33.8,32.3167,40.0333,34.2667,20.45,33.5167,5.1667,30.25,19.55,30.75,25.3667,19.3,34.6333,32.3833,29.75,27.35,12.6,24.2667,28.3667,19.15,28.15,31.7333,29.7,33.0333,9.1167,22.4667,7.5,33.9833,8.75,25.55,13.1833,36.05,38.7333,40.4167,31.6333,14.65,21.5167,31.6,29.1,25.4167,19.8167,25.9167,37.1,40.6,30.75,25.1,41.2333,38.2833,25.3333,20.25,28.05,6.3833,28.8667,28.5833,30.1833,33.6667,11.6,30.1,36.2333,31.8667,32.8167,22.5833,22.9333,36.1833,38.05,21.7667,22.7,21.15,36.25,16.4167,13.7167,33.35,32.2333,34.1833,31.05,31.4833,26.4833,23.1167,40.8,24.5167,29.35,27.5833,30.35,34.8333,23.65,34.5,20.1333,33.3,6.5667,17.3167,16.6167,30.1667,25.2833,14.3,27.6,27.75,14.9,29.3667,34.7333,27.9,18.4833,30.35,53.9333,40.8,51.85,70.0,48.85,49.9,46.0667,74.65,71.6667,29.9,43.1,46.2167,66.7,42.0833,38.1167,72.6167,63.2667,53.5,40.1667,61.3,70.4833,49.65,47.6167,42.1167,38.2,49.6667,54.3833,51.7667,41.1833,45.6333,47.9167,35.3333,47.0333,53.45,39.05,66.8667,50.8833,52.1333,41.25,47.1667,33.8167,72.3,37.9167,62.2,51.3667,57.9833,41.4167,45.3167,56.1167,40.7167,49.1667,35.0667,61.7167,76.3833,51.3,82.3167,46.3667,59.05,71.1667,79.7,40.45,46.6833,82.5167,53.2167,49.1167,34.4,40.1333,45.0167,85.4167,47.5833,72.25,35.2,64.2667,57.9833,50.1,72.4667,50.7,73.8667,50.5333,56.3167,49.3167,77.8,71.0,59.7167,72.3833,38.35,44.5833,44.0167,45.6333,50.7667,49.8,52.15,44.7333,81.85,33.8,51.4333,59.9833,56.4,43.0167,49.4833,58.4,52.4167,56.15,74.0167,72.3,35.3833,61.1333,35.9667,47.5667,42.0667,56.2833,54.9333,30.1833,46.9,42.8833,49.1167,55.6,53.05,44.4333,36.9833,45.5667,46.2,83.1167,35.7167,57.8,49.8167,55.3667,53.1667,62.8333,38.2,42.85,45.0667,34.1667,52.0,71.85,50.45,55.05,53.15
18.9167,15.7667,21.2333,33.1333,27.65,20.0333,29.9333,21.9833,25.5167,17.3167,14.85,15.8667,23.3167,23.1667,22.3333,15.95,26.0333,0.0,21.8167,22.8167,15.3333,10.4833,18.4167,19.2333,10.4833,23.5333,13.9333,19.4667,24.0167,11.3833,34.9333,18.2,24.3833,26.4333,23.9,28.4,34.4167,20.5667,37.7167,21.6833,26.8833,37.8833,11.9167,14.1667,14.1667,38.5,41.0667,25.5167,24.4167,7.1667,35.35,27.1833,32.0333,27.9667,27.3,23.0167,9.6833,20.6,34.1667,15.7667,20.2,23.6833,16.05,36.4833,34.0167,35.1333,24.5,34.35,23.1333,28.7,15.2,26.1333,24.05,22.5333,15.75,15.9,21.45,24.7833,25.7667,18.8667,33.5833,15.45,21.6833,28.9167,33.8333,28.2333,12.75,22.4,27.5167,31.2167,17.95,26.5833,23.6667,16.8667,13.15,25.7167,27.7667,26.5167,18.8,16.2,28.8167,30.5167,35.35,38.05,21.9667,19.6833,12.7167,29.6333,38.7167,28.1333,15.6833,15.6167,22.5,21.8667,30.6833,19.5833,35.1333,27.8667,36.0333,32.3,36.15,34.2833,31.55,26.7833,29.7333,10.5,22.5167,23.1167,36.6667,24.4167,24.5667,10.65,35.0833,23.5667,28.6667,14.1667,38.9,22.9667,28.1,31.55,20.5833,23.9333,34.0333,42.7167,26.8333,26.9167,17.4167,54.3833,32.4,52.3833,55.0167,34.7,49.3667,48.85,59.4833,56.6833,29.7167,43.0833,48.1833,65.0167,32.1167,39.4667,57.6333,64.95,39.3167,26.1667,61.2,55.5,49.75,31.05,44.85,33.2833,35.5167,56.7333,37.6,27.1833,41.85,33.7667,35.1833,32.8333,44.9333,40.3833,52.0667,36.7,55.2833,32.8667,32.1167,31.3833,57.3167,37.65,47.3833,37.2,40.1167,42.75,30.25,56.0167,43.45,35.0167,20.4167,46.9,61.2,52.65,67.1667,41.9833,41.2,56.1833,64.55,25.7,49.45,67.3667,39.05,48.2667,32.2833,42.8667,42.6667,69.9667,33.4167,57.2667,37.5333,49.4667,39.8,35.95,57.4833,36.5833,58.6833,36.4167,56.2167,35.1667,62.6333,56.0167,44.9,57.4,41.8167,30.4333,43.3667,47.5667,36.65,35.6833,37.9833,26.75,66.7,32.3333,37.2667,41.9333,53.7667,45.7667,35.3333,43.6833,49.3667,38.5167,58.85,57.3167,32.75,46.3167,22.0167,33.4,44.8167,41.6833,54.8833,25.3333,32.7333,42.85,34.9667,44.9167,38.8667,34.3333,34.4333,31.4167,32.05,68.0,37.0167,43.0833,49.9333,57.1333,39.0,48.0333,24.2667,28.85,30.9167,32.75,37.8333,56.8667,52.8,40.8,54.7167
35.4667,29.2333,38.0333,38.85,41.5833,36.6,35.6,14.15,42.3,22.9333,33.9333,21.4833,40.1833,28.8167,15.0,35.4333,26.05,24.1,0.0,36.7333,29.8167,25.7833,33.2833,37.5833,29.1667,44.2333,34.4,32.3,14.5333,30.45,28.7,38.7,41.1667,43.0333,14.4333,34.0667,25.05,14.9667,30.9333,27.3,45.3,30.8,11.7,10.8,34.5,28.5667,34.2833,29.1667,36.6,26.3833,18.75,28.5,22.65,33.6333,45.55,39.8833,27.85,37.4,24.7833,29.2333,40.7,20.7833,34.75,30.25,24.7667,29.5,45.15,24.4167,15.7833,32.4,33.9,29.9333,15.5333,28.4167,10.5333,21.5167,38.2333,33.1333,42.55,37.8667,37.25,34.8833,17.0167,14.3833,39.55,33.9,19.25,21.25,34.9167,13.4333,38.5,43.3667,40.4667,35.85,33.6,42.7833,29.6167,41.4333,5.7667,30.3667,48.0833,34.1833,29.2333,28.6833,20.1,36.2333,15.7,22.1333,19.7167,19.9333,35.1333,36.0667,13.0333,24.7667,36.35,18.6667,25.75,15.0167,26.6667,14.5,26.2167,29.4,37.2667,35.1167,23.5167,20.95,40.8667,43.7667,17.7167,9.1,15.6667,29.7167,25.7,20.6667,34.3333,29.9667,32.1167,39.8167,33.75,17.1333,41.1,29.5833,24.1,32.3167,42.2333,32.5667,33.9667,40.65,30.5833,38.45,53.3833,32.7833,32.4333,35.1667,57.7667,55.0833,16.5,29.6,34.0333,63.3667,24.1333,26.7333,55.95,52.0833,48.1333,34.7667,43.8167,53.8667,36.25,36.6167,30.7167,26.8167,39.5167,42.3167,40.6667,35.7833,34.4167,42.3667,23.9667,41.4833,44.9667,27.6333,50.4333,45.4,40.7667,31.0333,32.7,22.8667,55.7167,19.9833,45.55,44.3667,41.3333,30.1667,34.3167,38.6333,29.3167,33.1,37.0167,44.8833,59.5333,40.05,65.4833,29.0,42.4,54.5833,62.85,29.5833,35.3167,65.75,44.05,31.75,21.55,28.7333,27.65,68.1833,31.5,55.6667,18.4167,47.6333,41.3333,34.0333,55.8833,45.2667,57.0167,45.1,38.8333,43.8833,60.9833,54.4,42.9167,55.8,21.5667,38.6333,26.65,33.4333,40.0667,44.3667,40.4833,33.7333,65.0333,20.15,42.1833,43.2167,38.9167,31.6167,33.4167,41.8167,34.9833,39.6167,57.25,55.7167,18.0,44.4167,30.2,31.4833,30.6667,39.8,37.5,12.9667,31.1833,29.3833,32.1167,46.7833,47.6833,26.3333,23.3167,40.0167,40.25,66.2,24.35,41.2,36.4333,44.25,47.8,46.2,32.6,38.6,39.5167,24.2667,46.6333,55.2667,38.2833,45.8667,41.9
32.7667,28.95,30.3167,15.3333,11.5333,30.0,9.7833,36.2,34.8167,19.6333,21.0833,23.15,9.6167,15.3667,35.35,19.0667,23.3333,20.4167,34.85,0.0,12.6667,17.0833,6.8833,13.2667,24.9667,21.05,18.5333,32.65,37.0333,17.8167,40.1,21.0667,33.6833,35.8667,36.9333,5.5833,47.5167,33.5833,42.15,14.2167,15.1833,43.6,24.9833,27.15,20.3333,46.95,45.4667,38.7,30.75,18.7667,48.4333,20.2,45.1,7.5833,15.1167,8.9333,18.2167,33.8333,47.25,28.95,22.0167,32.8,23.4167,41.5167,32.1,41.3,20.8833,42.7667,36.15,17.9833,21.6667,17.4333,37.0833,21.6,28.7333,21.9833,30.7167,31.8167,35.0667,27.8333,20.3,16.6833,34.7167,41.9667,13.6833,3.1333,29.1167,35.5167,32.35,44.2833,19.1333,35.8833,32.9667,24.4667,19.4333,12.2667,18.65,11.3667,31.8,29.3833,17.8333,16.6667,43.25,51.1667,34.9833,29.05,25.8,36.1,51.85,41.2,17.5833,18.4833,35.5333,34.9833,10.8833,29.2,48.2167,40.9167,49.15,45.35,44.55,39.6333,8.1333,34.5333,37.4667,29.6833,17.9333,20.9,49.7667,37.4333,37.6,19.3167,48.1667,27.0167,9.3833,15.8167,43.3333,11.0333,13.5333,44.6167,21.2333,11.7167,42.4333,47.9167,11.9833,8.2667,26.5333,67.5833,49.4667,65.5833,60.9667,40.15,62.55,62.0333,65.45,62.65,42.7667,56.2333,61.3,71.05,45.1833,52.6167,63.6,63.6167,48.6333,35.3833,74.4167,61.45,62.9167,37.9333,58.0,50.35,42.4167,69.9333,44.4667,36.4,48.7,43.0167,48.2667,37.8167,51.9,53.5167,58.1667,46.0167,68.4833,49.9333,39.1167,44.45,63.2833,50.7833,53.4333,44.1333,46.9833,55.9,43.4,69.2167,56.6,44.3167,29.1333,52.9167,67.1667,52.3,73.2667,55.1333,48.05,62.15,70.6167,38.8167,62.6333,73.4333,45.9167,61.4,45.3167,56.0167,55.8167,75.9667,50.4833,63.2333,50.6667,55.5167,46.65,45.1333,63.4333,45.8,64.7667,45.6333,69.4,44.4167,68.5833,61.9667,50.95,63.3667,54.9667,37.3,56.5167,60.7,43.5167,44.9,44.8333,33.6333,72.75,45.3667,44.1333,48.7833,66.95,58.9,45.1667,48.2,62.55,45.3833,64.9167,63.2833,45.7833,52.3667,35.2,43.2333,57.95,47.6667,68.0667,38.35,49.8,56.0,52.0167,51.9,48.1833,47.4167,47.5,40.6833,38.9167,74.0,50.15,49.1,63.1,56.1833,48.3,54.0667,33.3667,35.7333,40.1333,45.8167,47.1333,62.8333,66.0,47.6667,67.8833
